B_10_MIN_BLOCK,B_AGE_CODE,B_REGION,B_BAND_SIZE_CODE,B_BAND_STATUS_CODE,B_BAND_TYPE_CODE,B_BIRD_STATUS,B_COMMENTS,B_COORD_PRECISION,B_DIRECTION_CODE,B_EXTRA_INFO_CODE,B_FLYWAY_CODE,B_HOW_AGED_CODE,B_HOW_CAPTURED,B_HOW_SEXED_CODE,B_LAT_10_MIN_BLK,B_LAT_DECIMAL_DEGREES,B_LOCATION_DESCRIPTION,B_LOCATION_ID,B_LON_10_MIN_BLK,B_LON_DECIMAL_DEGREES,B_MARKER_LONG_DESC,B_PERMIT_NUM,B_REMARKS,B_SEX_CODE,B_SPECIES_ID,B_SPECIES_NAME,BAND_NUM,BANDING_DATE,BANDING_DAY,BANDING_MONTH,BANDING_YEAR,BEARING,DISTANCE,E_10_MIN_BLOCK,E_REGION,E_CAPTURE_TIME,E_CERTIFICATE_FLAG,E_CERTIFICATE_LANGUAGE,E_COMMENTS,E_COORD_PRECISION,E_COUNTRY_CODE,E_COUNTY_CODE,E_CREATE_DATE,E_CREATE_MONTH,E_CREATE_YEAR,E_DIRECTION_CODE,E_ENC_COUNTY_ORIGINAL,E_FLYWAY_CODE,E_HOW_CAPTURED,E_HOW_OBTAINED_CODE,E_LAT_10_MIN_BLK,E_LAT_DECIMAL_DEGREES,E_LOCATION_DESCRIPTION,E_LOCATION_ID,E_LON_10_MIN_BLK,E_LON_DECIMAL_DEGREES,E_MARKER_LONG_DESC,E_PLACE_NAME,E_PRESENT_CONDITION_CODE,E_REMARKS,E_SPECIES_NAME,E_STATE_CODE,E_WHO_OBTAINED_CODE,E_WHY_REPORTED_CODE,ENCOUNTER_DATE,ENCOUNTER_DAY,ENCOUNTER_MONTH,ENCOUNTER_YEAR,HSS,MIN_AGE_AT_ENC,ORIGINAL_BAND,OTHER_BANDS,SAME_10_MIN_BLOCK
"5341143","3","04","3","0","11","3","",10,"0","00","6","","","","534",53.75,"GLENEVIS, Alberta, Canada",128092,"1143",-114.58333,"","00277","","4","3600","American Kestrel","004337774",07/11/1940,"11","07","1940","",0,"5341143","04","","9","E","B#00000",10,"CA","000",01/01/1967,"01","1967","0","","6","","01","534",53.75,"",,"1143",-114.58333,"","","03","","","01","20","00",07/21/1940,"21","07","1940",0,.08,"004337774","","Y"
"3831213","1","14","3A","0","11","3","",10,"0","00","4","","","","383",38.58333,"6 W SACRAMENTO, California, United States",120418,"1213",-121.58333,"","06915","","5","3600","American Kestrel","053368341",12/31/1955,"31","12","1955","",0,"3831213","14","","9","E","B#00000; create date from C#0662",10,"US","000",06/30/1962,"06","1962","0","","4","","00","383",38.58333,"",,"1213",-121.58333,"","","03","","","06","21","00",01/28/1962,"28","01","1962",7,7.58,"053368341","","Y"
"3831214","0","14","3","0","11","3","",10,"0","00","4","","","","383",38.58333,"DAVIS, California, United States",116574,"1214",-121.75,"","06872","","5","3600","American Kestrel","050359517",01/24/1956,"24","01","1956","",0,"3831214","14","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","4","","66","383",38.58333,"",,"1214",-121.75,"","","00","","","06","23","00",11/04/1956,"04","11","1956",1,.83,"050359517","","Y"
"4200704","2","47","3","0","11","4","",10,"0","00","1","","","","420",42.08333,"MARSHFIELD HILLS, Massachusetts, United States",101487,"0704",-70.75,"","06835","","5","3600","American Kestrel","054369533",08/22/1959,"22","08","1959","SW",20.6,"4150710","47","","9","E","B#00000; create date from C#0560",10,"US","000",05/31/1960,"05","1960","0","","1","","00","415",41.91667,"",,"0710",-71.08333,"","","03","","","25","21","00",12/23/1959,"23","12","1959",1,.5,"054369533","","N"
"3950750","2","59","3","0","11","3","",10,"0","00","1","","","","395",39.91667,"New Jersey, United States",101078,"0750",-75.08333,"","05588","","0","3600","American Kestrel","038321805",05/20/1938,"20","05","1938","",0,"3950750","59","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","1","","01","395",39.91667,"",,"0750",-75.08333,"","","03","","","34","20","00",12/03/1939,"03","12","1939",2,1.58,"038321805","","Y"
"5201223","1","11","5","0","11","3","",10,"0","00","6","","","","520",52.08333,"7  W OF MELDRUM CR, British Columbia, Canada",134898,"1223",-122.58333,"","00825","","0","3600","American Kestrel","052519726",05/23/1958,"23","05","1958","S",11.5,"5151223","11","","9","E","B#00000; create date from C#0862",10,"CA","000",08/31/1962,"08","1962","0","","6","","66","515",51.91667,"",,"1223",-122.58333,"","","00","","","02","22","00",06/13/1962,"13","06","1962",4,5,"052519726","","N"
"3411181","1","14","3","0","11","3","",10,"0","00","4","","","","341",34.25,"BURBANK, California, United States",115877,"1181",-118.25,"","00693","","4","3600","American Kestrel","064350432",12/27/1959,"27","12","1959","",0,"3411181","14","","9","E","B#00000; create date from C#0460",10,"US","000",04/30/1960,"04","1960","0","","4","","00","341",34.25,"",,"1181",-118.25,"","","03","","","06","22","00",,"43","12","1959",1,1.5,"064350432","","Y"
"3810854","1","39","3","0","11","3","",10,"0","00","2","","","","381",38.25,"40 Club Lane, Louisville, Jefferson County Kentucky, United States",72532,"0854",-85.75,"","05411","","4","3600","American Kestrel","054376037",02/05/1956,"05","02","1956","E",9,"3810853","39","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","2","","00","381",38.25,"",,"0853",-85.58333,"","","03","","","21","21","00",03/02/1958,"02","03","1958",2,2.75,"054376037","","N"
"4220852","0","49","4","0","11","3","",10,"0","00","2","","","","422",42.41667,"HICKORY CORNERS, Michigan, United States",1001,"0852",-85.41667,"","02640","","0","3600","American Kestrel","002436817",08/29/1944,"29","08","1944","",0,"4220852","49","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","2","","00","422",42.41667,"",,"0852",-85.41667,"","","03","","","26","20","00",12/29/1944,"29","12","1944",1,.5,"002436817","","Y"
"5201064","0","79","3","0","11","3","",10,"0","00","6","","","","520",52.08333,"4 W OF SASKATOON, Saskatchewan, Canada",129574,"1064",-106.75,"","00294","","0","3600","American Kestrel","035312052",07/12/1935,"12","07","1935","SSE",1619.1,"2940970","83","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","3","","01","294",29.75,"",,"0970",-97.08333,"","","03","","","48","20","00",,"41","02","1936",1,.67,"035312052","","N"
"3850951","1","38","3","0","11","3","",10,"0","00","3","","","","385",38.91667,"LAWRENCE, Kansas, United States",108416,"0951",-95.25,"","07155","","4","3600","American Kestrel","054345510",12/12/1954,"12","12","1954","",0,"3850951","38","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","3","","17","385",38.91667,"",,"0951",-95.25,"","","03","","","20","21","00",08/27/1958,"27","08","1958",5,5.17,"054345510","","Y"
"3540783","0","63","5","0","11","3","",10,"0","00","1","","","","354",35.75,"RALEIGH, North Carolina, United States",142175,"0783",-78.58333,"","03423","","0","3600","American Kestrel","000222717",06/23/1926,"23","06","1926","",0,"3540783","63","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","1","","21","354",35.75,"",,"0783",-78.58333,"","","00","","","37","20","00",07/12/1927,"12","07","1927",1,1.08,"000222717","","Y"
"4050732","3","61","3","0","11","3","",10,"0","00","1","","","","405",40.91667,"HUNTINGTON, New York, United States",106355,"0732",-73.41667,"","05334","","0","3600","American Kestrel","036329362",06/03/1937,"03","06","1937","E",8.7,"4050731","61","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","1","","01","405",40.91667,"",,"0731",-73.25,"","","03","","","36","20","00",10/09/1937,"09","10","1937",1,.33,"036329362","","N"
"4210725","0","47","4","0","11","3","",10,"0","00","1","","","","421",42.25,"CHESTER, Massachusetts, United States",91654,"0725",-72.91667,"","02150","","0","3600","American Kestrel","000279949",06/21/1926,"21","06","1926","SSW",412.6,"3650762","88","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","1","","00","365",36.91667,"",,"0762",-76.41667,"","","03","","","51","20","00",12/16/1926,"16","12","1926",1,.5,"000279949","","N"
"4621203","0","89","3B","0","01","3","",10,"0","00","4","","","","462",46.41667,"HARRAH, Washington, United States",32104,"1203",-120.58333,"","22857","","5","3600","American Kestrel","159311252",11/25/2004,"25","11","2004","N",34.5,"4651203","89","","Y","E","",10,"US","037",10/22/2007,"10","2007","0","","4","","03","465",46.91667,"",,"1203",-120.58333,"","ELLENSBURG","10","","AMERICAN KESTREL","53","21","61",10/16/2007,"16","10","2007",4,3.33,"159311252","","N"
"4621203","0","89","3B","0","01","3","",10,"0","00","4","","","","462",46.41667,"HARRAH, Washington, United States",32104,"1203",-120.58333,"","22857","","5","3600","American Kestrel","159311252",11/25/2004,"25","11","2004","N",11.5,"4631203","89","","Y","E","",10,"US","077",10/10/2007,"10","2007","0","","4","","03","463",46.58333,"",,"1203",-120.58333,"","YAKIMA","10","","AMERICAN KESTREL","53","21","61",10/10/2007,"10","10","2007",4,3.33,"159311252","","N"
"4041111","0","85","3A","0","11","3","",10,"0","00","4","","","","404",40.75,"Utah, United States",123181,"1111",-111.25,"","06503","","0","3600","American Kestrel","051317702",,"99","10","1957","W",34.9,"4041115","85","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","4","","01","404",40.75,"",,"1115",-111.91667,"","","03","","","49","22","00",,"63","12","1957",99,,"051317702","","N"
"4010745","1","72","3","0","11","3","",10,"0","00","1","","","","401",40.25,"NEWTOWN, Pennsylvania, United States",142404,"0745",-74.91667,"","06363","","4","3600","American Kestrel","052335252",03/23/1955,"23","03","1955","",0,"4010745","72","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","1","","14","401",40.25,"",,"0745",-74.91667,"","","03","","","42","20","00",04/27/1955,"27","04","1955",0,.83,"052335252","","Y"
"3520942","1","07","4","0","11","3","",10,"0","00","2","","","","352",35.41667,"FT SMITH, Arkansas, United States",96976,"0942",-94.41667,"","03728","","0","3600","American Kestrel","000649718",02/01/1929,"01","02","1929","",0,"3520942","07","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","2","","01","352",35.41667,"",,"0942",-94.41667,"","","03","","","05","20","00",02/03/1929,"03","02","1929",0,.67,"000649718","","Y"
"3810853","1","39","4","0","11","3","Fix HP longitude to correspond to long deg blk.",33,"0","00","2","","","","381",38.25,"Kentucky, United States",107839,"0853",-85.5,"","05411","","4","3600","American Kestrel","041415967",02/12/1948,"12","02","1948","W",13.6,"3810854","39","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","2","","00","381",38.25,"",,"0854",-85.75,"","","03","","","21","20","00",08/20/1950,"20","08","1950",3,3.17,"041415967","","N"
"2600973","2","83","3","0","11","3","",10,"0","00","3","","","","260",26.08333,"SAN BENITO, Texas, United States",108954,"0973",-97.58333,"","00627","","5","3600","American Kestrel","056341337",01/02/1956,"02","01","1956","",0,"2600973","83","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","3","","03","260",26.08333,"",,"0973",-97.58333,"","","00","","","48","20","00",01/22/1957,"22","01","1957",1,1,"056341337","","Y"
"3301170","1","14","3A","0","11","3","",10,"0","00","4","","","","330",33.08333,"ESCONDIDO, California, United States",136341,"1170",-117.08333,"","03051","","0","3600","American Kestrel","061305810",12/21/1959,"21","12","1959","",0,"3301170","14","","9","E","B#00000; create date from C#0460",10,"US","000",04/30/1960,"04","1960","0","","4","","00","330",33.08333,"",,"1170",-117.08333,"","","03","","","06","21","00",12/30/1959,"30","12","1959",1,1.5,"061305810","","Y"
"4120832","0","66","4","0","11","3","",10,"0","00","2","","","","412",41.41667,"PEMBERVILLE, Ohio, United States",134374,"0832",-83.41667,"","03712","","4","3600","American Kestrel","002449020",06/18/1947,"18","06","1947","E",43.1,"4120823","66","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","2","","00","412",41.41667,"",,"0823",-82.58333,"","","03","","","39","20","00",01/06/1948,"06","01","1948",1,.58,"002449020","","N"
"3220951","2","83","3","0","11","3","",10,"0","00","3","","","","322",32.41667,"SANDFLAT, Texas, United States",89551,"0951",-95.25,"","05455","","4","3600","American Kestrel","050369522",05/16/1954,"16","05","1954","",0,"3220951","83","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","3","","01","322",32.41667,"",,"0951",-95.25,"","","03","","","48","20","00",09/04/1954,"04","09","1954",1,.33,"050369522","","Y"
"4300875","0","91","3","0","11","3","",10,"0","00","2","","","","430",43.08333,"Wisconsin, United States",107177,"0875",-87.91667,"","00627","","4","3600","American Kestrel","058300211",01/05/1957,"05","01","1957","",0,"4300875","91","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","2","","00","430",43.08333,"",,"0875",-87.91667,"","","03","","","55","20","00",02/02/1957,"02","02","1957",0,.08,"058300211","","Y"
"4220891","2","34","3A","0","11","3","",10,"0","00","2","","","","422",42.41667,"HARRISON, Illinois, United States",136396,"0891",-89.25,"","08015","","5","3600","American Kestrel","063313300",10/10/1959,"10","10","1959","",0,"4220891","34","","9","E","B#00000; create date from C#0460",10,"US","000",04/30/1960,"04","1960","0","","2","","47","422",42.41667,"",,"0891",-89.25,"","","02","","","17","21","00",12/07/1959,"07","12","1959",1,.5,"063313300","","Y"
"4410893","0","91","3A","0","11","3","",10,"0","00","2","","","","441",44.25,"BANCROFT, Wisconsin, United States",5587,"0893",-89.58333,"","05460","","5","3600","American Kestrel","053336035",08/28/1958,"28","08","1958","SSW",1337.9,"2600975","83","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","3","","01","260",26.08333,"",,"0975",-97.91667,"","","03","","","48","21","00",10/21/1958,"21","10","1958",1,.33,"053336035","","N"
"4240710","4","47","3","0","11","3","",10,"0","00","1","","","","424",42.75,"W BOXFORD, Massachusetts, United States",86394,"0710",-71.08333,"","05825","","0","3600","American Kestrel","058396506",06/19/1957,"19","06","1957","",0,"4240710","47","","9","E","B#00000; create date from C#1060",10,"US","000",10/31/1960,"10","1960","0","","1","","03","424",42.75,"",,"0710",-71.08333,"","","00","","","25","21","00",07/16/1960,"16","07","1960",3,3.08,"058396506","","Y"
"3600864","1","82","4","0","11","3","",10,"0","00","2","","","","360",36.08333,"NASHVILLE, Tennessee, United States",97988,"0864",-86.75,"","04474","","4","3600","American Kestrel","039420226",06/30/1942,"30","06","1942","",0,"3600864","82","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","2","","03","360",36.08333,"",,"0864",-86.75,"","","00","","","47","20","00",06/30/1945,"30","06","1945",3,4,"039420226","","Y"
"4321160","4","33","3B","0","11","3","",10,"0","00","4","","","","432",43.41667,"11 N OF ORCHARD, Elmore County Idaho, United States",20490,"1160",-116.08333,"","20537","","5","3600","American Kestrel","200385386",05/23/2005,"23","05","2005","WNW",35.3,"4331164","33","","Y","E","",10,"US","",02/08/2008,"02","2008","0","","4","","00","433",43.58333,"LAKE LOWELL",,"1164",-116.75,"","NAMPA","05","","AMERICAN KESTREL","16","21","07",01/01/2008,"01","01","2008",3,2.67,"200385386","","N"
"3850951","1","38","3","0","11","3","",10,"0","00","3","","","","385",38.91667,"LAWRENCE, Kansas, United States",117836,"0951",-95.25,"","06894","","4","3600","American Kestrel","050369136",03/03/1952,"03","03","1952","",0,"3850951","38","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","3","","66","385",38.91667,"",,"0951",-95.25,"","","00","","","20","20","00",01/23/1953,"23","01","1953",1,1.58,"050369136","","Y"
"4540915","2","91","3A","0","11","3","",10,"0","00","2","","","","454",45.75,"SHELL LAKE, Wisconsin, United States",89458,"0915",-91.91667,"","05460","","4","3600","American Kestrel","053336050",09/28/1958,"28","09","1958","SSW",903.6,"3250951","83","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","3","","03","325",32.91667,"",,"0951",-95.25,"","","00","","","48","21","00",11/15/1958,"15","11","1958",1,.42,"053336050","","N"
"4050740","3","59","3","0","11","3","",10,"0","00","1","","","","405",40.91667,"RIDGEWOOD, New Jersey, United States",130240,"0740",-74.08333,"","05334","","4","3600","American Kestrel","040358138",06/03/1948,"03","06","1948","ESE",20.9,"4040734","61","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","1","","03","404",40.75,"",,"0734",-73.75,"","","00","","","36","20","00",10/11/1948,"11","10","1948",1,.33,"040358138","","N"
"2650810","1","25","3","0","11","3","",10,"0","00","1","","","","265",26.91667,"LAKEPORT, Florida, United States",94015,"0810",-81.08333,"","07452","","5","3600","American Kestrel","056328261",12/29/1959,"29","12","1959","NNE",1230.8,"4250712","58","","9","E","B#03265; create date from C#0568",10,"US","000",05/31/1968,"05","1968","0","","1","","03","425",42.91667,"",,"0712",-71.41667,"","","05","","","33","21","01",,"99","10","1965",7,7.33,"056328261","","N"
"3550903","1","07","3B","0","11","3","",10,"0","01","2","","","","355",35.91667,"BROOKLAND, Arkansas, United States",37384,"0903",-90.58333,"","21426","","4","3600","American Kestrel","200382070",02/26/2005,"26","02","2005","SW",7.7,"3550904","07","","E","E","",11,"US","031",06/10/2013,"06","2013","0","031","2","","64","355",35.8423,"",,"0904",-90.68647,"COLOR BAND:  BLACK","JONESBORO","05","","SPARROW HAWK","05","21","61",06/10/2013,"10","06","2013",8,9,"200382070","","N"
"4111115","1","85","3","0","11","3","",10,"0","00","4","","","","411",41.25,"OGDEN, Utah, United States",132516,"1115",-111.91667,"","06426","","4","3600","American Kestrel","054393401",06/02/1953,"02","06","1953","W",8.7,"4111120","85","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","4","","00","411",41.25,"",,"1120",-112.08333,"","","03","","","49","20","00",,"75","07","1954",99,,"054393401","","N"
"3910771","4","46","3B","0","01","3","Mod. per 21777_201409021549B; Mod. per 21777_201111072223B; Mod. per 21777_200909182220B;",0,"0","33","1","","","","391",39.27944,"1.5 mi SW from Damascus(1.5 mi. SW Damascus, by GPS), Montgomery County Maryland, United States (Bandit ID: J-3)",269428,"0771",-77.22861,"","21777","","0","3600","American Kestrel","159352808",06/01/2005,"01","06","2005","SW",19.9,"3900773","46","","","","B#05179; C#4105 Fix HP longitude to correspond to long deg blk.",33,"US","000",06/28/2005,"06","2005","0","","1","","03","390",39.08333,"",,"0773",-77.5,"","","10","","","24","21","06",06/26/2005,"26","06","2005",0,0,"159352808","","N"
"4030754","3","72","3","0","11","3","",10,"0","00","1","","","","403",40.58333,"GRIMVILLE, Pennsylvania, United States",131599,"0754",-75.75,"","05334","","0","3600","American Kestrel","037354627",06/07/1939,"07","06","1939","SW",525.8,"3410810","80","","9","E","B#00000",10,"US","000",01/01/1967,"01","1967","0","","1","","01","341",34.25,"",,"0810",-81.08333,"","","03","","","45","20","00",,"99","01","1940",1,.58,"037354627","","N"
"3701120","1","85","3","0","11","3","Fix HP coord to correspond to coord. prec. 8",8,"0","00","4","","","","370",37,"Utah, United States",129256,"1120",-112,"","04974","","4","3600","American Kestrel","004321884",01/12/1935,"12","01","1935","",0,"3701120","85","","9","E","B#00000 Fix HP coord to correspond to coord. prec. 8",8,"US","000",01/01/1967,"01","1967","0","","4","","66","370",37,"",,"1120",-112,"","","00","","","49","20","00",01/02/1936,"02","01","1936",1,1.58,"004321884","","Y"
"3951043","1","17","3","0","11","3","",10,"0","00","3","","","","395",39.91667,"11 S OF HUDSON, Colorado, United States",89914,"1043",-104.58333,"","00627","","5","3600","American Kestrel","058300189",09/08/1956,"08","09","1956","S",1029.3,"2501045","48","","","","B#00000 Save MX state from lon.",12,"MX","000",01/01/1967,"01","1967","0","","7","","01","250",25.01335,"DURANGO, MEXICO",,"1045",-104.99083,"","","03","","","10","21","00",11/05/1957,"05","11","1957",2,2.42,"058300189","","N"
